,setup_ms,elapsed_ms,dbRead_ms
0,643,131,1
1,758,218,2
2,1074,151,1
3,792,106,1
4,630,135,0
5,717,123,1
6,863,129,1
7,1265,215,1
8,747,110,1
9,584,94,1
10,792,192,1
11,1248,148,1
12,1315,189,1
13,1012,122,1
14,854,225,1
15,926,106,0
16,822,111,1
17,887,124,0
18,879,131,1
19,1140,345,1
20,1266,181,1
21,911,119,1
