,setup_ms,elapsed_ms,dbRead_ms
0,799,134,0
1,837,123,1
2,791,136,1
3,742,123,1
4,796,120,1
5,748,114,1
6,773,117,0
7,826,113,1
8,731,113,1
9,776,144,1
10,756,121,1
11,725,128,1
12,752,154,1
13,725,118,0
14,927,114,1
15,728,113,1
16,881,125,1
17,857,137,1
18,1054,307,1
19,1056,149,1
20,965,127,2
21,1562,177,2
22,1823,144,1
23,987,139,0
24,862,125,1
25,763,125,1
26,828,124,1
27,829,125,1
28,794,132,0
29,814,131,0
30,806,158,1
31,831,123,1
32,834,122,1
